mnist_id,magnitude_0_lb,magnitude_0_ub,magnitude_1_lb,magnitude_1_ub,magnitude_2_lb,magnitude_2_ub,parity_0_lb,parity_0_ub,parity_1_lb,parity_1_ub,magnitude_prediction_idx,magnitude_label_idx,parity_prediction_idx,parity_label_idx,magnitude_correct,parity_correct,magnitude_safe,parity_safe,safe,epsilon
38136,2.8859410839891922e-08,2.9036761593013637e-08,1.8648486755951904e-10,1.8803484220174603e-10,0.9999999707752036,0.9999999709541043,0.7474069293836466,0.748681982932929,0.251318017067071,0.25259307061635344,2,2,0,0,True,True,True,True,True,0.0001
45132,3.101591453294032e-24,3.1272488037512912e-24,1.0,1.0,4.86447832947632e-19,4.901660249135312e-19,1.0033976896960334e-18,1.0095569445686669e-18,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
33156,2.4403279616449202e-12,2.4538882298086605e-12,1.5498298233084069e-07,1.5597788542206432e-07,0.9999998440196607,0.9999998450145773,1.3862412572847585e-09,1.3928288909627266e-09,0.9999999986071711,0.9999999986137587,2,2,1,1,True,True,True,True,True,0.0001
6631,1.2006651820585203e-18,1.2069902742098913e-18,0.9999999999975696,0.9999999999975837,2.4162744569138146e-12,2.430307406630749e-12,1.0,1.0,5.483090302268316e-22,5.51154431740511e-22,1,1,0,0,True,True,True,True,True,0.0001
54821,2.196251242810617e-23,2.2079700472713695e-23,4.576622778204784e-25,4.60202948540208e-25,1.0,1.0,1.0,1.0,2.9631816959773573e-19,2.977584489848602e-19,2,2,0,0,True,True,True,True,True,0.0001
49663,6.6034208610203965e-15,6.636163578882226e-15,1.4176231073044865e-10,1.4258264714125779e-10,0.9999999998574107,0.9999999998582312,9.789541104052491e-08,9.837369923686964e-08,0.9999999016263008,0.9999999021045889,2,2,1,1,True,True,True,True,True,0.0001
25611,6.224905798831882e-21,6.2707739917459585e-21,1.0,1.0,1.2906029301117967e-20,1.3021099551713575e-20,1.0,1.0,3.990292739995542e-27,4.01853788698718e-27,1,1,0,0,True,True,True,True,True,0.0001
27027,6.022660338799624e-09,6.0648606985587225e-09,0.6917099409464528,0.6931399501262564,0.30686004383869525,0.3082900530011646,0.9999999999985887,0.9999999999985971,1.403007421716163e-12,1.4113672039484023e-12,1,2,0,0,False,True,False,True,False,0.0001
3211,2.5231884021785788e-15,2.5378543879991557e-15,3.691210575766014e-18,3.71564511662214e-18,0.9999999999999976,0.9999999999999973,0.9999999999999931,0.9999999999999929,6.974830624319667e-15,7.0125826026884825e-15,2,2,0,0,True,True,True,True,True,0.0001
56020,0.9999999999860639,0.9999999999861497,1.3842428900528248e-11,1.3928540490237619e-11,7.629458444997591e-15,7.675641775936752e-15,3.945567174612682e-11,3.9717459849739146e-11,0.9999999999602825,0.9999999999605445,0,0,1,1,True,True,True,True,True,0.0001
