mnist_id,magnitude_0_lb,magnitude_0_ub,magnitude_1_lb,magnitude_1_ub,magnitude_2_lb,magnitude_2_ub,parity_0_lb,parity_0_ub,parity_1_lb,parity_1_ub,magnitude_prediction_idx,magnitude_label_idx,parity_prediction_idx,parity_label_idx,magnitude_correct,parity_correct,magnitude_safe,parity_safe,safe,epsilon
20579,1.2498042007298608e-10,1.347608232319431e-10,2.3656785654172785e-09,2.5944858003072353e-09,0.9999999972707534,0.999999997509341,1.675446947973604e-13,1.7953204994659605e-13,0.9999999999998204,0.9999999999998326,2,2,1,1,True,True,True,True,True,0.001
21945,1.0,1.0,4.357945641671911e-30,4.7751960571257054e-30,1.910780301345296e-20,2.075741205960617e-20,1.0,1.0,2.775885140809003e-19,2.9909307750914076e-19,0,0,0,0,True,True,True,True,True,0.001
47973,1.0,1.0,9.621248938503132e-38,1.0965113638083506e-37,4.307956599575823e-33,4.817459424318985e-33,1.0,1.0,8.597005513296577e-29,9.52086453633077e-29,0,0,0,0,True,True,True,True,True,0.001
52937,0.06375624698470977,0.0680968118507382,3.3035053190494606e-11,3.609991468888668e-11,0.9319031881133772,0.9362437529820612,0.007369387953604174,0.007899637804796725,0.9921003621952033,0.9926306120463958,2,2,1,1,True,True,True,True,True,0.001
5748,2.989797625917432e-11,3.1922466469973425e-11,0.9999999999680776,0.9999999999701021,2.2631587292997576e-18,2.3985439784630027e-18,1.3663365956674876e-06,1.4285913932878967e-06,0.9999985714086068,0.9999986336634042,1,1,1,1,True,True,True,True,True,0.001
23081,1.0192395449539293e-17,1.0790572119003416e-17,1.689165836593018e-17,1.7930134608165072e-17,1.0,1.0,0.9999999999999889,0.9999999999999893,1.0556358579562957e-14,1.111195471920098e-14,2,2,0,0,True,True,True,True,True,0.001
12120,3.2990153575523196e-14,3.4221474306105595e-14,7.184677246322259e-19,7.553603839375936e-19,0.9999999999999658,0.9999999999999671,2.5229366452797196e-11,2.60941957821231e-11,0.9999999999739059,0.9999999999747706,2,2,1,1,True,True,True,True,True,0.001
34306,6.035595907597108e-05,6.435515474234203e-05,0.4633444169413389,0.4815225031406767,0.5184152852584192,0.5365931870979489,0.000456327694908985,0.0004801730094186217,0.9995198269905814,0.999543672305091,2,2,1,1,True,True,True,True,True,0.001
45880,0.9999999999984078,0.9999999999985234,4.7251724411169e-14,5.1672119360733154e-14,1.4291799445555771e-12,1.5404821801341168e-12,0.9999999999932091,0.9999999999936482,6.351661156015999e-12,6.7910244178747575e-12,0,0,0,0,True,True,True,True,True,0.001
51969,2.666213738799085e-14,2.8399209174786397e-14,4.5035727634978e-15,4.819395229430099e-15,0.9999999999999667,0.9999999999999689,1.0,1.0,6.541825680142184e-17,6.909565189645549e-17,2,2,0,0,True,True,True,True,True,0.001
53864,4.2017441788585574e-05,4.3860129685407795e-05,3.597435504631846e-12,3.813053238621188e-12,0.9999561398665016,0.9999579825546141,0.999999999999246,0.999999999999281,7.188405326086104e-13,7.53830955439044e-13,2,2,0,0,True,True,True,True,True,0.001
9129,2.548520922387597e-09,2.6532254433342367e-09,3.164121153175182e-08,3.345998629955779e-08,0.9999999638867881,0.9999999658102675,7.914875113645913e-12,8.239923267074428e-12,0.9999999999917601,0.999999999992085,2,2,1,1,True,True,True,True,True,0.001
49827,1.0219946543824356e-17,1.115538749813553e-17,0.9999999999999853,0.9999999999999867,1.3340120021597033e-14,1.459318543296433e-14,1.0,1.0,1.8405763307419856e-21,1.9864024034343493e-21,1,1,0,0,True,True,True,True,True,0.001
38462,0.9999999999749554,0.9999999999763736,2.0386603450464645e-11,2.163654936324273e-11,3.2397731320139526e-12,3.408141839146496e-12,1.1065765421816693e-15,1.1729522498864248e-15,0.9999999999999989,0.9999999999999989,0,0,1,1,True,True,True,True,True,0.001
36135,3.424096778640833e-07,3.644857703526759e-07,1.2914373289879511e-14,1.3972286669931198e-14,0.9999996355142157,0.9999996575903092,2.23395085103388e-07,2.3789559765956584e-07,0.9999997621044023,0.9999997766049149,2,2,1,1,True,True,True,True,True,0.001
21281,0.9999999999999856,0.9999999999999862,1.182940241530623e-14,1.2368646506921993e-14,2.027127526335335e-15,2.099386963283453e-15,1.1608634953041957e-19,1.2106489778699194e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.001
49520,1.9527078720251348e-25,2.111347737522081e-25,1.0,1.0,4.23074422283694e-18,4.5490283195466344e-18,1.4350368530780876e-17,1.5132535812171466e-17,1.0,1.0,1,1,1,1,True,True,True,True,True,0.001
1234,7.253856803671153e-14,7.731274495220602e-14,0.9999999999999062,0.9999999999999121,1.5383057134540302e-14,1.6368719877971934e-14,1.2715687398214316e-12,1.3235966364635013e-12,0.9999999999986764,0.9999999999987286,1,1,1,1,True,True,True,True,True,0.001
36575,3.5414621922379684e-12,3.79696485645673e-12,0.9999999999961975,0.9999999999964533,5.207531483972863e-15,5.548367649489788e-15,4.873749245599197e-10,5.119836679762987e-10,0.9999999994880163,0.999999999512625,1,1,1,1,True,True,True,True,True,0.001
44203,4.778284628395116e-19,5.115685956486896e-19,8.267489029466531e-20,8.856336095879926e-20,1.0,1.0,1.0,1.0,1.7629052539789024e-21,1.8699663227446585e-21,2,2,0,0,True,True,True,True,True,0.001
12885,0.9999999999464607,0.9999999999495621,4.954095566359613e-11,5.2595518288833035e-11,8.970616143279596e-13,9.435562785485484e-13,1.4429194465854083e-19,1.5243427754950402e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.001
10830,6.876997212305747e-26,7.431639325110168e-26,1.0,1.0,3.0266341327951164e-23,3.253099893038512e-23,3.718159196517362e-19,3.905139627057721e-19,1.0,1.0,1,1,1,1,True,True,True,True,True,0.001
17491,2.2946557315659285e-26,2.544994295119421e-26,1.0,1.0,3.412536618720081e-42,3.7732638710182956e-42,1.8132802983177755e-25,1.9498380618206057e-25,1.0,1.0,1,1,1,1,True,True,True,True,True,0.001
20141,0.9999999999995793,0.9999999999996028,3.7164487704970454e-13,3.938107899390997e-13,2.5676963132484088e-14,2.6897958509787703e-14,0.9999999999991362,0.9999999999991784,8.214746938226222e-13,8.637567279896312e-13,0,0,0,0,True,True,True,True,True,0.001
11252,7.421164343664645e-13,7.600359749199018e-13,9.038175786210273e-15,9.375776651457812e-15,0.9999999999992305,0.9999999999992488,1.1085186243748946e-12,1.142935607226532e-12,0.9999999999988571,0.9999999999988916,2,2,1,1,True,True,True,True,True,0.001
15348,7.727759172768629e-22,8.332612510747411e-22,1.0,1.0,1.0328831658412131e-17,1.1192561347606106e-17,1.0,1.0,5.284569735147148e-21,5.6664995310662514e-21,1,1,0,0,True,True,True,True,True,0.001
53692,1.0,1.0,6.3317222996996304e-27,7.21846815038359e-27,2.4364836500189475e-20,2.7024481466436288e-20,1.0,1.0,9.915552017616607e-17,1.0909814368749665e-16,0,0,0,0,True,True,True,True,True,0.001
35531,1.305539102857278e-35,1.4243193242893555e-35,1.0,1.0,7.36586509718176e-27,7.965275172994228e-27,4.6765651600162065e-29,4.9329595958457086e-29,1.0,1.0,1,1,1,1,True,True,True,True,True,0.001
52363,2.6863496599350097e-08,2.8245386743610634e-08,3.772636528514086e-07,4.0269666825032133e-07,0.9999995690579457,0.9999995958728499,4.39222003052372e-08,4.612691913448743e-08,0.9999999538730808,0.9999999560777996,2,2,1,1,True,True,True,True,True,0.001
417,2.1287502267845192e-20,2.2871377313123322e-20,1.0,1.0,1.363519044791309e-19,1.4629099950775323e-19,1.8096879594324903e-15,1.9007551241027723e-15,0.9999999999999982,0.9999999999999982,1,1,1,1,True,True,True,True,True,0.001
21045,2.994897708393554e-17,3.1998160605884755e-17,4.536792411156035e-19,4.8841698183546e-19,1.0,1.0,1.0,1.0,2.7051432242197506e-18,2.8662355866186937e-18,2,2,0,0,True,True,True,True,True,0.001
54264,0.9999989478077962,0.9999990331017133,9.66890992365703e-07,1.0521843417861996e-06,7.294280214361017e-12,7.862096185724116e-12,5.88529908548488e-08,6.36319758218665e-08,0.9999999363680241,0.999999941147009,0,1,1,0,False,False,False,False,False,0.001
