mnist_id,magnitude_0_lb,magnitude_0_ub,magnitude_1_lb,magnitude_1_ub,magnitude_2_lb,magnitude_2_ub,parity_0_lb,parity_0_ub,parity_1_lb,parity_1_ub,magnitude_prediction_idx,magnitude_label_idx,parity_prediction_idx,parity_label_idx,magnitude_correct,parity_correct,magnitude_safe,parity_safe,safe,epsilon
20579,1.2929703084570073e-10,1.3028025401653314e-10,2.4663297507548284e-09,2.4893284750193052e-09,0.9999999973803912,0.9999999974043732,1.7283072790411006e-13,1.7403505902496758e-13,0.999999999999826,0.9999999999998272,2,2,1,1,True,True,True,True,True,0.0001
21945,1.0,1.0,4.541016494275844e-30,4.58276259562381e-30,1.9833186004979257e-20,1.999825010858791e-20,1.0,1.0,2.8706074841599754e-19,2.89212665282641e-19,0,0,0,0,True,True,True,True,True,0.0001
47973,1.0,1.0,1.020401257652971e-37,1.0338441331702057e-37,4.530190933564917e-33,4.581175011187321e-33,1.0,1.0,9.000936320661543e-29,9.093389701891362e-29,0,0,0,0,True,True,True,True,True,0.0001
52937,0.06567646657775429,0.06611052807710197,3.438121011911723e-11,3.468769277007316e-11,0.9338894718882309,0.9343235333878441,0.007603374444021826,0.007656402319400415,0.9923435976805995,0.9923966255559783,2,2,1,1,True,True,True,True,True,0.0001
5748,3.079260164943515e-11,3.0995014825942744e-11,0.9999999999690051,0.9999999999692073,2.3231096924314905e-18,2.3366463323505378e-18,1.3940082649083275e-06,1.4002332348963614e-06,0.9999985997667652,0.9999986059917351,1,1,1,1,True,True,True,True,True,0.0001
23081,1.0457172249679772e-17,1.0517347120259741e-17,1.7350930965899766e-17,1.7455398219800972e-17,1.0,1.0,0.9999999999999891,0.9999999999999893,1.0802509358664977e-14,1.0858399482265167e-14,2,2,0,0,True,True,True,True,True,0.0001
12120,3.35385693446705e-14,3.3662449868022895e-14,7.348227970222741e-19,7.385318828869007e-19,0.9999999999999664,0.9999999999999665,2.5614991221500694e-11,2.570195985391614e-11,0.9999999999742981,0.9999999999743849,2,2,1,1,True,True,True,True,True,0.0001
34306,6.21202446976914e-05,6.252432605752756e-05,0.47150281836503727,0.4733401057170545,0.526597581772726,0.5284348506320948,0.0004668918427605247,0.00046930036184628766,0.9995306996381537,0.9995331081572395,2,2,1,1,True,True,True,True,True,0.0001
45880,0.9999999999984609,0.9999999999984728,4.9188343519563594e-14,4.963396829450463e-14,1.4781235513089737e-12,1.4893336398418755e-12,0.9999999999934102,0.9999999999934546,6.545507108297745e-12,6.5897790041056456e-12,0,0,0,0,True,True,True,True,True,0.0001
51969,2.742998424290887e-14,2.760459748845462e-14,4.642934474801647e-15,4.67468445640752e-15,0.9999999999999677,0.999999999999968,1.0,1.0,6.704537869261004e-17,6.74150437923206e-17,2,2,0,0,True,True,True,True,True,0.0001
53864,4.283407820813681e-05,4.301981190918284e-05,3.6923631792279e-12,3.714117000968429e-12,0.9999569801843767,0.9999571659180995,0.999999999999262,0.9999999999992655,7.343816420589988e-13,7.3791392117395e-13,2,2,0,0,True,True,True,True,True,0.0001
9129,2.5951197616284715e-09,2.6055943532255396e-09,3.244686898723179e-08,3.26288273110664e-08,0.9999999647655783,0.9999999649580112,8.059551483923958e-12,8.092070647784233e-12,0.999999999991908,0.9999999999919404,2,2,1,1,True,True,True,True,True,0.0001
49827,1.0631546994949576e-17,1.0726279416555607e-17,0.9999999999999859,0.9999999999999862,1.3889085790264333e-14,1.4015862600239064e-14,1.0,1.0,1.905115818222748e-21,1.9198874828252514e-21,1,1,0,0,True,True,True,True,True,0.0001
38462,0.9999999999756047,0.9999999999757492,2.0936837102022506e-11,2.1064062656048326e-11,3.313943027863842e-12,3.3310882783474435e-12,1.1356523838668964e-15,1.142414383616127e-15,0.9999999999999989,0.9999999999999989,0,0,1,1,True,True,True,True,True,0.0001
36135,3.521635420284563e-07,3.5438249000477367e-07,1.3380291052517176e-14,1.3486596554729945e-14,0.9999996456174964,0.9999996478364445,2.2979617619289344e-07,2.312528228516519e-07,0.9999997687471772,0.9999997702038237,2,2,1,1,True,True,True,True,True,0.0001
21281,0.999999999999986,0.9999999999999858,1.2066996045637537e-14,1.2122237477613949e-14,2.058927869623825e-15,2.066345133135388e-15,1.182733448006521e-19,1.187842758675909e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.0001
49520,2.0225730794107966e-25,2.038435554581808e-25,1.0,1.0,4.3711308423682625e-18,4.402957510895535e-18,1.4697258610676947e-17,1.4775482679089723e-17,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
1234,7.464883490556915e-14,7.513136746350531e-14,0.9999999999999091,0.9999999999999096,1.5819063757794112e-14,1.591870500555713e-14,1.2947377650298638e-12,1.3000027356964646e-12,0.9999999999987,0.9999999999987053,1,1,1,1,True,True,True,True,True,0.0001
36575,3.6542139650793825e-12,3.679864557970321e-12,0.9999999999963147,0.9999999999963405,5.358308906223465e-15,5.3925259832763705e-15,4.982936996834451e-10,5.007640168449049e-10,0.999999999499236,0.9999999995017061,1,1,1,1,True,True,True,True,True,0.0001
44203,4.92718104437927e-19,4.960955188034341e-19,8.527089117918969e-20,8.586001394505431e-20,1.0,1.0,1.0,1.0,1.8102963803349798e-21,1.821011498452022e-21,2,2,0,0,True,True,True,True,True,0.0001
12885,0.9999999999478847,0.9999999999482019,5.088068835434163e-11,5.11930291198656e-11,9.175303578879101e-13,9.222954241710802e-13,1.4785283435820133e-19,1.4868682443944426e-19,1.0,1.0,0,0,1,1,True,True,True,True,True,0.0001
10830,7.121023479020453e-26,7.176866490242343e-26,1.0,1.0,3.126493055836933e-23,3.1493060079022025e-23,3.801125400397039e-19,3.81996344703363e-19,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
17491,2.4041390076229704e-26,2.4292100159165696e-26,1.0,1.0,3.5704446200793165e-42,3.606578434607609e-42,1.8735232182873298e-25,1.8872032213696312e-25,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
20141,0.9999999999995901,0.9999999999995923,3.814566814919565e-13,3.83673851461226e-13,2.6219173251282748e-14,2.634133196914103e-14,0.9999999999991555,0.9999999999991598,8.402352030678773e-13,8.44464540515028e-13,0,0,0,0,True,True,True,True,True,0.0001
11252,7.501313113634522e-13,7.51930540466071e-13,9.18846321822143e-15,9.222380656152004e-15,0.9999999999992389,0.9999999999992406,1.1238832749130088e-12,1.1273398820633922e-12,0.9999999999988727,0.999999999998876,2,2,1,1,True,True,True,True,True,0.0001
15348,7.994404654871153e-22,8.054974754607285e-22,1.0,1.0,1.0708946223110646e-17,1.079545028160318e-17,1.0,1.0,5.4531641143734066e-21,5.491410463004108e-21,1,1,0,0,True,True,True,True,True,0.0001
53692,1.0,1.0,6.716006070226618e-27,6.804542880924259e-27,2.552779618328455e-20,2.579351587991482e-20,1.0,1.0,1.0350823835589679e-16,1.0450141974283926e-16,0,0,0,0,True,True,True,True,True,0.0001
35531,1.3577353947898473e-35,1.3696567987954368e-35,1.0,1.0,7.629817006729815e-27,7.689992063333603e-27,4.790344419129055e-29,4.816083628456539e-29,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
52363,2.7477719885233097e-08,2.7617469355053983e-08,3.884796300109901e-07,3.910537068181717e-07,0.9999995813288238,0.9999995840426499,4.4902446192045025e-08,4.5125520758242284e-08,0.9999999548744792,0.9999999550975538,2,2,1,1,True,True,True,True,True,0.0001
417,2.1987281281542444e-20,2.2146822267419328e-20,1.0,1.0,1.4073832708798092e-19,1.4173995977183556e-19,1.850132987092084e-15,1.859313376843445e-15,0.9999999999999982,0.9999999999999982,1,1,1,1,True,True,True,True,True,0.0001
21045,3.085348454933323e-17,3.1059634303131127e-17,4.68980890466683e-19,4.724758353574096e-19,1.0,1.0,1.0,1.0,2.776368715889219e-18,2.7925771208363392e-18,2,2,0,0,True,True,True,True,True,0.0001
54264,0.9999989871626778,0.9999989957277748,1.0042646810152677e-06,1.0128297213415036e-06,7.544064131827363e-12,7.601082470525393e-12,6.095124283535785e-08,6.143108459917322e-08,0.9999999385689153,0.999999939048757,0,1,1,0,False,False,False,False,False,0.0001
36409,0.00013845025759230025,0.00013921887377231013,0.9998600266712818,0.9998607996521556,7.500897225038817e-07,7.544554801662769e-07,7.680780463243524e-05,7.712346562408386e-05,0.999922876534376,0.9999231921953676,1,1,1,1,True,True,True,True,True,0.0001
56991,0.999999999991549,0.9999999999916274,8.367515317362286e-12,8.445955011180362e-12,5.1458605578494195e-15,5.191604894317943e-15,6.168588983346436e-13,6.225476711086466e-13,0.9999999999993774,0.9999999999993832,0,0,1,1,True,True,True,True,True,0.0001
29497,0.9999999999999984,0.9999999999999984,1.361277334257149e-18,1.3696646690231746e-18,1.5958060932374395e-15,1.607307755210959e-15,0.9999999999999991,0.9999999999999991,8.037254629825009e-16,8.096036183097514e-16,0,0,0,0,True,True,True,True,True,0.0001
35612,0.9990958591326888,0.9991005000107401,9.853188662131059e-06,9.912188060369614e-06,0.0008896467469132169,0.0008942287333658301,0.9581329848515685,0.9583141163591093,0.04168588364089076,0.041867015148431636,0,0,0,0,True,True,True,True,True,0.0001
32299,4.815044703667921e-27,4.854880350740213e-27,1.0,1.0,1.0914383232320913e-35,1.0997617854534106e-35,5.77211095990576e-23,5.804253968792053e-23,1.0,1.0,1,1,1,1,True,True,True,True,True,0.0001
20483,0.9999999999999958,0.9999999999999956,6.752247411378332e-19,6.786936289874011e-19,4.313755094644546e-15,4.332577091748224e-15,0.9999999999999796,0.9999999999999796,2.0405098168455267e-14,2.049860866260213e-14,0,0,0,0,True,True,True,True,True,0.0001
